"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","legalForm","uafirm_reestrCode","person","name","fax_extendedstatus","en_address","beneficial_owner_company_code","fax","location","country","phone","en_name","address","mail","iteration","object_id","mail_extendedstatus","en_name_extendedstatus","phone_extendedstatus","beneficial_owner_company_code_extendedstatus","legalForm_extendedstatus","address_extendedstatus","name_extendedstatus","country_extendedstatus","enName","telephone","reestrCode","email","countryRegistration","declarant","subjectRelation"
"Микитась Максим Вікторович","Верховна Рада України","Народний депутат України","nacp_f816e822-3ce7-4a52-9a0a-21b7bbbca1ec","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_f816e822-3ce7-4a52-9a0a-21b7bbbca1ec","Вікторович",2018-04-06,"Максим","Микитась","TRUE","Акціонерна компанія міжнародного бізнесу","","1","Пларс Трейдінг ЛТД","2","","160473","","","22","","Plars Trading LTD","9 Баррак Роуд, Беліз Сіті, Беліз","","1493368719462","1493368719462","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Микитась Максим Вікторович",NA
"Микитась Максим Вікторович","Верховна Рада України","Народний депутат України","nacp_f816e822-3ce7-4a52-9a0a-21b7bbbca1ec","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_f816e822-3ce7-4a52-9a0a-21b7bbbca1ec","Вікторович",2018-04-06,"Максим","Микитась","TRUE","Товариство з обмеженою відповідальністю","","1490779704396","Фірма ""Ексімгруп Лімітед""",NA,"","21595204","+80442532173","","1","+80445316170","","м. Київ, вул. Мішина, 3","","1522402269182","1522402269182","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Микитась Наталія Олексіївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Юрійович",2018-03-19,"Володимир","Мисик","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""КЕГИЧІВСЬКЕ""",NA,"","34785048","+380577759250","","1","+380577759250","TOV ""KEGICHIVSKE""","62405, Харківська область, Харківський район, селище Кутузівка, вул. Шкільна, 6","","1478092695113","1478092695113","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Юрійович",2018-03-19,"Володимир","Мисик","FALSE","Товариство з обмеженою відповідальністю","","1477596233122","ТОВ ""Міранда Плюс""",NA,"","37023238","0577759250","","1","0577759250","TOV ""Miranda Plus""","62405, Харківська обл., Харківський р-н, селище Кутузівка, вул. Шкільна, 6","","1490809233091","1490809233091","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мисик Ірина Анатоліївна","дружина"
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Юрійович",2018-03-19,"Володимир","Мисик","FALSE","Фермерське господарство","","1","Фермерське господарство ""Кегичівське""",NA,"","30142235","0577759250","","1","0577759250","FG ""Kegichivske""","62405, Харківська обл., Харківський р-н, селище Кутузівка, вул. Шкільна, будинок 6","","1490808716344","1490808716344","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мисик Володимир Юрійович","Верховна Рада України","народний депутат України, голова підкомітету з питань діяльності органів прокуратури Комітету з питань законодавчого забезпечення правоохоронної діяльності","nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_7b824248-e447-47a4-a6a9-0fb4e721f6b3","Юрійович",2018-03-19,"Володимир","Мисик","FALSE","Товариство з обмеженою відповідальністю","","1","ТОВ ""МТ-1""","1","","22654363","","","1","","TOV ""MT-1""","61082, Харківська обл., місто Харків, проспект Московський,будинок 218, корпус А","","1490808966644","1490808966644","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мисик Володимир Юрійович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1476871311000","СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАРТ""","2","","30898935","","","1","","","26223, Кіровоградська обл., Маловисківський район, селище міського типу Смоліне, ВУЛИЦЯ ГЕОЛОГІВ, будинок 56, квартира 7","","1490643083150","1490643083150","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","Приватна організація, установа, заклад","","1","КСДЮШ ""АВАНГАРД""","2","","36957985","","","1","","","03191, м.Київ, В.КАСІЯНА /МІКРОРАЙОН ТЕРЕМКИ- ІІ/, будинок 1","","1476885662348","1476885662348","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Іван Володимирович",NA
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1476871311000","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОЛЕКС""","2","","21380308","","","1","","","20901, Черкаська обл., Чигиринський район, місто Чигирин, ВУЛИЦЯ МИРУ, будинок 4, квартира 47","","1490643529827","1490643529827","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1476871311000","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" МАЛИНІВСЬКЕ ""","2","","03758200","","","1","","","28317, Кіровоградська обл., Петрівський район, село Малинівка, ВУЛИЦЯ Т.Г. ШЕВЧЕНКА, будинок 25","","1490643406280","1490643406280","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1476871311000","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГОВИЙ ДІМ ЗЕРНАРІ""","2","","41710594","","","1","","","28000, Кіровоградська обл., місто Олександрія, ВУЛИЦЯ САДОВА, будинок 1","","1520842286030","1520842286030","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","Фермерське господарство","","1476871311000","ФГ ""ВІДРОДЖЕННЯ""","2","","31125247","","","1","","","28035, Кіровоградська обл., Олександрійський район, село Березівка, ВУЛИЦЯ МИРУ, будинок 2, корпус А","","1476886140403","1476886140403","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1476871311000","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЗЕРНАРІ""","2","","41521749","","","1","","","28000, Кіровоградська обл., місто Олександрія, ВУЛИЦЯ САДОВА, будинок 1","","1520842199087","1520842199087","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
"Мірошніченко Іван Володимирович","Верховна Рада України","Народний депутат України","nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_355b2b96-4ef1-47a0-a5bb-c5040b63d65e","Володимирович",2018-03-26,"Іван","Мірошніченко","FALSE","Товариство з обмеженою відповідальністю","","1476871311000","ТОВ ""ХУТІР НА ОКОЛИЦІ""","2","","31119647","","","1","","","07205, Київська обл., Іванківський район, село Сукачі, ВУЛИЦЯ РИБКОМБІНАТ, будинок 2","","1477657105987","1477657105987","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Мірошніченко Наталія Володимирівна","дружина"
